-63.8194, -41.0019, 180
-63.82, -41.0016, 180.036
-63.7999, -40.8322, 180.318
-63.7632, -40.4308, 181.44
-63.7818, -40.1231, 181.665
-63.7647, -39.6818, 181.264
-63.7413, -39.4331, 181.729
-63.7424, -39.2716, 182.131
-63.7431, -39.2744, 182.171
-63.7522, -39.0199, 181.719
-63.6884, -37.8148, 180.865
-63.7931, -37.1069, 180.269
-63.7629, -35.6002, 179.94
-63.765, -34.7056, 179.986
-63.721, -34.4948, 180.258
-63.6762, -34.3118, 180.552
-63.6297, -34.3146, 180.642
-63.6205, -33.4215, 180.857
-63.6086, -32.5327, 180.962
-63.6093, -32.5059, 181.033
-63.615, -30.4211, 180.628
-63.6243, -29.1576, 179.635
-63.6083, -28.1353, 179.517
-63.5954, -27.2604, 179.948
-63.5494, -27.2101, 180.085
-63.5471, -27.2251, 179.934
-63.5229, -26.816, 179.892
-63.4281, -25.8368, 179.714
-63.4805, -25.7105, 179.981
-63.5524, -24.3329, 180.159
-63.5521, -23.6384, 180.479
-63.5563, -23.3006, 181.067
-63.5257, -22.7267, 181.525
-63.4544, -22.641, 181.727
-63.4336, -21.9312, 181.919
-63.4018, -21.009, 181.828
-63.3983, -20.9703, 181.683
-63.4963, -19.4596, 181.765
-63.5067, -18.2501, 181.577
-63.4773, -17.1905, 181.566
-63.4759, -16.2524, 181.447
-63.4432, -14.6318, 183.946
-63.3913, -13.8826, 187.236
-62.949, -12.2536, 189.953
-62.8175, -11.6189, 195.2
-62.411, -10.2545, 201.213
-62.2672, -9.65253, 209.274
-61.7427, -8.48756, 219.135
-61.0258, -7.54863, 232.193
-60.5819, -7.06493, 243.616
-59.4917, -6.46628, 255.062
-58.8841, -6.19366, 266.6
-57.5982, -5.79292, 278.125
-56.8319, -5.80645, 289.639
-55.7344, -6.09193, 301.125
-55.1676, -6.3067, 312.367
-54.2665, -7.03156, 323.557
-53.8373, -7.42617, 334.716
-53.2904, -8.33011, 348.249
-48.2173, 29.8794, 359.792
-48.1033, 29.1821, 371.472
-48.1383, 28.4642, 383.263
-48.3684, 27.6451, 394.72
-48.7313, 26.9614, 405.657
-49.2248, 26.3587, 416.741
-49.902, 25.7941, 427.648
-50.3158, 25.5079, 437.801
-51.1163, 25.2597, 445.84
-51.3267, 25.1766, 450.99
-51.3697, 25.1723, 451.344
-51.3481, 25.1889, 450.233
-51.3379, 25.2265, 449.34
-51.3227, 25.2264, 449.361
-51.3278, 25.2166, 450.004
-51.0485, 25.1742, 452.327
-50.6248, 25.0677, 456.81
-50.0691, 24.887, 461.287
-49.1984, 24.6229, 464.928
-48.2416, 24.3391, 467.02
-46.8066, 23.8395, 468.127
-45.6723, 23.4756, 468.782
-43.7426, 22.8257, 469.271
-42.4227, 22.3234, 469.792
-40.3691, 21.5993, 470.059
-39.0142, 21.074, 470.222
-36.7761, 20.2465, 470.3
-35.2555, 19.6834, 470.301
-32.9535, 18.8353, 470.225
-30.5743, 17.9584, 470.245
-28.9953, 17.4, 470.286
-26.6427, 16.528, 470.355
-24.9988, 15.9154, 470.427
-22.5069, 14.9885, 470.385
-20.9472, 14.4107, 470.341
-18.4213, 13.5048, 469.13
-17.3033, 13.3796, 461.832
-15.9612, 13.1931, 457.916
-15.085, 13.2298, 454.907
-15.0921, 13.1332, 454.967
-15.1266, 12.987, 455.28
-15.1288, 13.037, 455.174
-15.1235, 13.0354, 455.247
-15.1219, 13.0353, 455.246
-15.1219, 13.0352, 455.249
-15.1174, 13.0348, 455.247
-15.1083, 13.0338, 455.258
-15.1084, 13.0337, 455.269
-15.1084, 13.0337, 455.268
-15.1083, 13.0337, 455.266
-15.1083, 13.0337, 455.264
-15.1084, 13.0336, 455.271
-15.1084, 13.0336, 455.271
-15.112, 13.033, 455.337
-15.4735, 13.0364, 455.85
-16.2047, 13.1053, 456.546
-16.3924, 13.1022, 456.593
-16.891, 13.155, 456.944
-17.0741, 13.1128, 461.856
-17.2066, 13.1339, 467.413
-17.2937, 13.6056, 471.802
-17.2361, 14.2448, 475.992
-17.2284, 14.7807, 481.105
-17.3282, 15.2041, 487.058
-17.4667, 16.0119, 491.501
-17.6341, 16.3415, 490.411
-17.8477, 16.9382, 487.667
-18.0583, 17.342, 485.676
-18.269, 17.627, 484.632
-18.4552, 17.846, 484.436
-18.5771, 17.9248, 484.715
-18.5647, 17.9097, 485.046
-18.2443, 17.6785, 485.328
-17.3526, 17.0453, 485.316
-16.5377, 16.4699, 485.267
-15.3427, 15.6191, 485.399
-14.8814, 15.3272, 485.153
-14.8351, 15.2607, 485.39
