29.2306, 47.5233, 270
29.233, 47.5276, 270.279
29.2507, 47.5573, 272.264
29.461, 47.4626, 275.021
29.8153, 47.3002, 278.075
30.7641, 47.0064, 280.506
31.5505, 46.6757, 281.913
33.0358, 46.2654, 282.814
34.1923, 45.8835, 283.675
36.0074, 45.3688, 284.831
38.0348, 44.8282, 286.06
39.3106, 44.4665, 287.384
41.236, 43.887, 289.082
42.5407, 43.4441, 291.236
44.4844, 42.7326, 293.523
45.6967, 42.2395, 295.699
47.535, 41.5902, 297.73
48.7839, 41.1052, 299.756
50.6272, 40.184, 301.851
52.4292, 39.3063, 304.514
53.5285, 38.7482, 307.847
55.1229, 37.7438, 311.68
56.1422, 37.1837, 315.228
57.5595, 36.137, 319.771
58.4798, 35.6524, 324.403
59.71, 34.6048, 328.428
60.5357, 33.7183, 329.866
61.4047, 32.3287, 330.524
61.9222, 31.4864, 334.965
62.3936, 30.5394, 342.056
62.7594, 29.3576, 345.455
62.8832, 28.6146, 346.447
63.2352, 27.0628, 346.462
63.1677, 26.1771, 348.238
63.3186, 24.486, 348.905
63.4001, 23.7151, 346.741
63.1995, 22.4614, 345.545
62.9866, 21.5547, 345.371
63.1112, 20.1293, 345.512
63.3343, 18.5063, 345.89
63.3161, 17.4384, 347.367
63.5177, 15.685, 349.788
63.6924, 15.093, 353.907
63.7119, 14.9369, 355.822
63.7604, 15.0053, 354.636
63.7991, 14.6801, 353.144
63.7842, 14.5027, 354.006
63.9166, 13.3009, 355.64
63.9034, 12.2755, 356.581
63.9808, 10.6284, 357.289
64.0516, 9.90125, 358.592
64.0735, 9.80868, 359.937
64.0587, 9.65746, 360.571
64.0346, 9.65163, 360.566
64.0419, 8.17521, 360.808
64.0451, 8.29097, 360.902
64.0501, 8.28496, 361.221
63.9963, 5.9796, 361.636
63.9269, 5.29926, 361.386
63.8682, 3.93285, 360.928
63.8731, 3.04843, 360.476
63.8399, 1.97046, 360.262
63.8849, 1.76299, 360.12
63.8769, 1.66051, 359.548
64.0009, 0.932685, 359.245
64.09, -0.325696, 359.408
64.2946, -1.51796, 359.361
64.3329, -2.62139, 360.331
64.3021, -2.81559, 361.755
64.2772, -3.2455, 362.76
64.1908, -5.02277, 362.761
64.1818, -5.09274, 362.37
64.2195, -6.53118, 362.029
64.36, -7.04961, 361.192
64.3256, -8.6021, 360.354
64.3177, -9.75618, 359.894
64.3564, -11.219, 362.277
64.3735, -12.253, 367.83
63.9732, -13.6255, 372.045
63.5566, -14.8854, 377.26
62.8108, -16.0537, 386.16
62.3859, -16.6731, 396.808
61.7564, -17.5855, 408.872
61.1197, -18.2554, 421.247
60.4013, -18.8909, 432.69
59.9893, -19.6087, 441.566
59.5487, -20.2496, 447.172
59.5539, -20.7485, 449.979
59.6645, -20.9967, 450.479
57.6816, -32.5096, 449.75
57.6922, -32.5479, 449.12
57.4148, -32.5733, 450.878
56.9459, -32.6036, 454.202
55.9814, -32.4425, 459.001
54.8927, -32.1541, 466.022
53.9641, -31.8342, 472.527
52.6149, -31.2829, 479.499
51.67, -30.8597, 486.966
50.3726, -30.087, 494.952
49.2136, -29.549, 501.989
47.8043, -28.3993, 506.967
46.5991, -27.4267, 509.517
45.1641, -25.8293, 510.068
44.0853, -24.5298, 509.652
42.5565, -22.4062, 509.097
41.0687, -20.011, 509.258
40.0532, -18.3969, 509.393
38.4873, -15.7441, 509.589
37.384, -13.9097, 509.643
35.793, -11.194, 509.619
34.6902, -9.31154, 509.667
33.0298, -6.47145, 509.777
31.9052, -4.53958, 509.829
30.2, -1.65408, 509.815
28.476, 1.35591, 509.852
27.396, 3.21559, 510.012
25.6039, 6.18148, 510.096
24.5202, 8.06351, 510.058
22.8456, 11.0691, 510.185
21.782, 12.9768, 510.319
20.3017, 15.5716, 510.404
19.4627, 17.0484, 510.626
18.6365, 18.5641, 510.842
18.2991, 19.1662, 511.014
18.0708, 19.5731, 511.219
18.0575, 19.5972, 511.224
18.066, 19.5855, 509.533
18.1841, 19.558, 503.919
18.2406, 19.4561, 494.429
18.2983, 19.3538, 481.6
18.3478, 19.1722, 465.921
18.2237, 19.0013, 447.923
18.2599, 18.735, 429.266
18.2321, 18.5954, 412.652
18.3809, 18.4067, 401.811
18.4496, 18.3644, 400.733
18.4578, 18.3408, 402.165
18.4597, 18.3351, 402.51
18.4591, 18.337, 402.398
18.4598, 18.3348, 402.531
18.4598, 18.335, 402.518
18.4599, 18.3345, 402.547
18.46, 18.3342, 402.567
18.4601, 18.3341, 402.574
18.4603, 18.3333, 402.622
18.4609, 18.3315, 402.726
18.3463, 18.2076, 402.729
18.0497, 17.8868, 402.698
17.7959, 17.6108, 402.758
17.4012, 17.1842, 402.735
17.1473, 16.9093, 402.742
16.7882, 16.5208, 402.723
16.6188, 16.3359, 402.8
16.3592, 16.0561, 402.776
16.1854, 15.8676, 402.801
15.9478, 15.6102, 402.867
15.4458, 15.0695, 402.851
14.8585, 14.4373, 402.768
13.9923, 13.5361, 402.716
13.403, 12.8981, 402.744
12.5784, 12.0056, 402.762
12.0213, 11.3663, 402.872
11.8561, 11.1795, 403.315
11.7726, 11.1154, 403.81
11.7899, 11.0986, 403.819
11.8863, 11.2046, 403.587
11.9319, 11.2849, 403.696
12.0457, 11.4024, 403.759
12.1165, 11.4775, 403.709
12.1715, 11.5354, 403.697
12.1884, 11.5532, 403.687
12.1904, 11.5559, 403.663
12.1906, 11.5553, 403.696
12.1916, 11.5566, 403.686
12.1916, 11.5568, 403.676
12.1917, 11.5565, 403.693
12.1915, 11.5568, 403.673
12.1916, 11.5568, 403.679
12.1916, 11.5566, 403.688
12.1915, 11.5571, 403.657
12.1917, 11.5563, 403.707
12.195, 11.5592, 403.731
12.1956, 11.5618, 403.639
12.2241, 11.5546, 403.744
12.2095, 11.5756, 403.673
12.2097, 11.5751, 403.705
12.2149, 11.5808, 403.694
12.2149, 11.5809, 403.688
12.215, 11.5807, 403.705
12.2149, 11.581, 403.686
12.215, 11.5806, 403.706
12.2149, 11.5808, 403.694
12.2149, 11.5807, 403.701
12.2148, 11.5812, 403.673
12.215, 11.5806, 403.706
12.2323, 11.5641, 403.704
12.2169, 11.5836, 403.666
12.2171, 11.5831, 403.693
12.2191, 11.5853, 403.692
12.219, 11.5854, 403.682
